serialNumber,imeiNumber,productName,supplierLicenseNumber,categoryName,status
SN001312,,Omron Pedometer,LIC012,Health & Wellness,ORDER_UNPLACED
SN001313,,Omron Pedometer,LIC012,Health & Wellness,ORDER_UNPLACED
SN001314,,Omron Pedometer,LIC012,Health & Wellness,ORDER_UNPLACED
SN001315,,Omron Pedometer,LIC012,Health & Wellness,ORDER_UNPLACED
SN001316,,Omron Pedometer,LIC012,Health & Wellness,ORDER_UNPLACED
SN001317,,Omron Pedometer,LIC012,Health & Wellness,ORDER_UNPLACED
SN001318,,Omron Pedometer,LIC012,Health & Wellness,ORDER_UNPLACED
SN001319,,Omron Pedometer,LIC012,Health & Wellness,ORDER_UNPLACED
SN001320,,Omron Pedometer,LIC012,Health & Wellness,ORDER_UNPLACED
SN001321,,Philips Sonicare 9900,LIC013,Health & Wellness,ORDER_UNPLACED
SN001322,,Philips Sonicare 9900,LIC013,Health & Wellness,ORDER_UNPLACED
SN001323,,Philips Sonicare 9900,LIC013,Health & Wellness,ORDER_UNPLACED
SN001324,,Philips Sonicare 9900,LIC013,Health & Wellness,ORDER_UNPLACED
SN001325,,Philips Sonicare 9900,LIC013,Health & Wellness,ORDER_UNPLACED
SN001326,,Philips Sonicare 9900,LIC013,Health & Wellness,ORDER_UNPLACED
SN001327,,Philips Sonicare 9900,LIC013,Health & Wellness,ORDER_UNPLACED
SN001328,,Philips Sonicare 9900,LIC013,Health & Wellness,ORDER_UNPLACED
SN001329,,Philips Sonicare 9900,LIC013,Health & Wellness,ORDER_UNPLACED
SN001330,,Philips Sonicare 9900,LIC013,Health & Wellness,ORDER_UNPLACED
SN001331,,Peloton Tread,LIC014,Health & Wellness,ORDER_UNPLACED
SN001332,,Peloton Tread,LIC014,Health & Wellness,ORDER_UNPLACED
SN001333,,Peloton Tread,LIC014,Health & Wellness,ORDER_UNPLACED
SN001334,,Peloton Tread,LIC014,Health & Wellness,ORDER_UNPLACED
SN001335,,Peloton Tread,LIC014,Health & Wellness,ORDER_UNPLACED
SN001336,,Peloton Tread,LIC014,Health & Wellness,ORDER_UNPLACED
SN001337,,Peloton Tread,LIC014,Health & Wellness,ORDER_UNPLACED
SN001338,,Peloton Tread,LIC014,Health & Wellness,ORDER_UNPLACED
SN001339,,Peloton Tread,LIC014,Health & Wellness,ORDER_UNPLACED
SN001340,,Peloton Tread,LIC014,Health & Wellness,ORDER_UNPLACED
SN001341,,Bowflex Adjustable Dumbbells,LIC015,Health & Wellness,ORDER_UNPLACED
SN001342,,Bowflex Adjustable Dumbbells,LIC015,Health & Wellness,ORDER_UNPLACED
SN001343,,Bowflex Adjustable Dumbbells,LIC015,Health & Wellness,ORDER_UNPLACED
SN001344,,Bowflex Adjustable Dumbbells,LIC015,Health & Wellness,ORDER_UNPLACED
SN001345,,Bowflex Adjustable Dumbbells,LIC015,Health & Wellness,ORDER_UNPLACED
SN001346,,Bowflex Adjustable Dumbbells,LIC015,Health & Wellness,ORDER_UNPLACED
SN001347,,Bowflex Adjustable Dumbbells,LIC015,Health & Wellness,ORDER_UNPLACED
SN001348,,Bowflex Adjustable Dumbbells,LIC015,Health & Wellness,ORDER_UNPLACED
SN001349,,Bowflex Adjustable Dumbbells,LIC015,Health & Wellness,ORDER_UNPLACED
SN001350,,Bowflex Adjustable Dumbbells,LIC015,Health & Wellness,ORDER_UNPLACED
SN001351,,Nutribullet Blender Pro,LIC016,Health & Wellness,ORDER_UNPLACED
SN001352,,Nutribullet Blender Pro,LIC016,Health & Wellness,ORDER_UNPLACED
SN001353,,Nutribullet Blender Pro,LIC016,Health & Wellness,ORDER_UNPLACED
SN001354,,Nutribullet Blender Pro,LIC016,Health & Wellness,ORDER_UNPLACED
SN001355,,Nutribullet Blender Pro,LIC016,Health & Wellness,ORDER_UNPLACED
SN001356,,Nutribullet Blender Pro,LIC016,Health & Wellness,ORDER_UNPLACED
SN001357,,Nutribullet Blender Pro,LIC016,Health & Wellness,ORDER_UNPLACED
SN001358,,Nutribullet Blender Pro,LIC016,Health & Wellness,ORDER_UNPLACED
SN001359,,Nutribullet Blender Pro,LIC016,Health & Wellness,ORDER_UNPLACED
SN001360,,Nutribullet Blender Pro,LIC016,Health & Wellness,ORDER_UNPLACED
SN001361,,Gaiam Yoga Ball,LIC017,Health & Wellness,ORDER_UNPLACED
SN001362,,Gaiam Yoga Ball,LIC017,Health & Wellness,ORDER_UNPLACED
SN001363,,Gaiam Yoga Ball,LIC017,Health & Wellness,ORDER_UNPLACED
SN001364,,Gaiam Yoga Ball,LIC017,Health & Wellness,ORDER_UNPLACED
SN001365,,Gaiam Yoga Ball,LIC017,Health & Wellness,ORDER_UNPLACED
SN001366,,Gaiam Yoga Ball,LIC017,Health & Wellness,ORDER_UNPLACED
SN001367,,Gaiam Yoga Ball,LIC017,Health & Wellness,ORDER_UNPLACED
SN001368,,Gaiam Yoga Ball,LIC017,Health & Wellness,ORDER_UNPLACED
SN001369,,Gaiam Yoga Ball,LIC017,Health & Wellness,ORDER_UNPLACED
SN001370,,Gaiam Yoga Ball,LIC017,Health & Wellness,ORDER_UNPLACED
SN001371,,Thermomix TM6,LIC018,Home & Garden,ORDER_UNPLACED
SN001372,,Thermomix TM6,LIC018,Home & Garden,ORDER_UNPLACED
SN001373,,Thermomix TM6,LIC018,Home & Garden,ORDER_UNPLACED
SN001374,,Thermomix TM6,LIC018,Home & Garden,ORDER_UNPLACED
SN001375,,Thermomix TM6,LIC018,Home & Garden,ORDER_UNPLACED
SN001376,,Thermomix TM6,LIC018,Home & Garden,ORDER_UNPLACED
SN001377,,Thermomix TM6,LIC018,Home & Garden,ORDER_UNPLACED
SN001378,,Thermomix TM6,LIC018,Home & Garden,ORDER_UNPLACED
SN001379,,Thermomix TM6,LIC018,Home & Garden,ORDER_UNPLACED
SN001380,,Thermomix TM6,LIC018,Home & Garden,ORDER_UNPLACED
SN001381,,Mi Band 8,LIC019,Health & Wellness,ORDER_UNPLACED
SN001382,,Mi Band 8,LIC019,Health & Wellness,ORDER_UNPLACED
SN001383,,Mi Band 8,LIC019,Health & Wellness,ORDER_UNPLACED
SN001384,,Mi Band 8,LIC019,Health & Wellness,ORDER_UNPLACED
SN001385,,Mi Band 8,LIC019,Health & Wellness,ORDER_UNPLACED
SN001386,,Mi Band 8,LIC019,Health & Wellness,ORDER_UNPLACED
SN001387,,Mi Band 8,LIC019,Health & Wellness,ORDER_UNPLACED
SN001388,,Mi Band 8,LIC019,Health & Wellness,ORDER_UNPLACED
SN001389,,Mi Band 8,LIC019,Health & Wellness,ORDER_UNPLACED
SN001390,,Mi Band 8,LIC019,Health & Wellness,ORDER_UNPLACED
SN001391,,Hydro Flask Bottle,LIC020,Sports & Outdoors,ORDER_UNPLACED
SN001392,,Hydro Flask Bottle,LIC020,Sports & Outdoors,ORDER_UNPLACED
SN001393,,Hydro Flask Bottle,LIC020,Sports & Outdoors,ORDER_UNPLACED
SN001394,,Hydro Flask Bottle,LIC020,Sports & Outdoors,ORDER_UNPLACED
SN001395,,Hydro Flask Bottle,LIC020,Sports & Outdoors,ORDER_UNPLACED
SN001396,,Hydro Flask Bottle,LIC020,Sports & Outdoors,ORDER_UNPLACED
SN001397,,Hydro Flask Bottle,LIC020,Sports & Outdoors,ORDER_UNPLACED
SN001398,,Hydro Flask Bottle,LIC020,Sports & Outdoors,ORDER_UNPLACED
SN001399,,Hydro Flask Bottle,LIC020,Sports & Outdoors,ORDER_UNPLACED
SN001400,,Hydro Flask Bottle,LIC020,Sports & Outdoors,ORDER_UNPLACED
SN001401,,On Running Shoes,LIC001,Clothing,ORDER_UNPLACED
SN001402,,On Running Shoes,LIC001,Clothing,ORDER_UNPLACED
SN001403,,On Running Shoes,LIC001,Clothing,ORDER_UNPLACED
SN001404,,On Running Shoes,LIC001,Clothing,ORDER_UNPLACED
SN001405,,On Running Shoes,LIC001,Clothing,ORDER_UNPLACED
SN001406,,On Running Shoes,LIC001,Clothing,ORDER_UNPLACED
SN001407,,On Running Shoes,LIC001,Clothing,ORDER_UNPLACED
SN001408,,On Running Shoes,LIC001,Clothing,ORDER_UNPLACED
SN001409,,On Running Shoes,LIC001,Clothing,ORDER_UNPLACED
SN001410,,On Running Shoes,LIC001,Clothing,ORDER_UNPLACED
SN001411,,L.L.Bean Duck Boots,LIC002,Clothing,ORDER_UNPLACED
SN001412,,L.L.Bean Duck Boots,LIC002,Clothing,ORDER_UNPLACED
SN001413,,L.L.Bean Duck Boots,LIC002,Clothing,ORDER_UNPLACED
SN001414,,L.L.Bean Duck Boots,LIC002,Clothing,ORDER_UNPLACED
SN001415,,L.L.Bean Duck Boots,LIC002,Clothing,ORDER_UNPLACED
SN001416,,L.L.Bean Duck Boots,LIC002,Clothing,ORDER_UNPLACED
SN001417,,L.L.Bean Duck Boots,LIC002,Clothing,ORDER_UNPLACED
SN001418,,L.L.Bean Duck Boots,LIC002,Clothing,ORDER_UNPLACED
SN001419,,L.L.Bean Duck Boots,LIC002,Clothing,ORDER_UNPLACED
SN001420,,L.L.Bean Duck Boots,LIC002,Clothing,ORDER_UNPLACED
SN001421,IMEI00000000001421,Fossil Gen 6 Smartwatch,LIC003,Electronics,ORDER_UNPLACED
SN001422,IMEI00000000001422,Fossil Gen 6 Smartwatch,LIC003,Electronics,ORDER_UNPLACED
SN001423,IMEI00000000001423,Fossil Gen 6 Smartwatch,LIC003,Electronics,ORDER_UNPLACED
SN001424,IMEI00000000001424,Fossil Gen 6 Smartwatch,LIC003,Electronics,ORDER_UNPLACED
SN001425,IMEI00000000001425,Fossil Gen 6 Smartwatch,LIC003,Electronics,ORDER_UNPLACED
SN001426,IMEI00000000001426,Fossil Gen 6 Smartwatch,LIC003,Electronics,ORDER_UNPLACED
SN001427,IMEI00000000001427,Fossil Gen 6 Smartwatch,LIC003,Electronics,ORDER_UNPLACED
SN001428,IMEI00000000001428,Fossil Gen 6 Smartwatch,LIC003,Electronics,ORDER_UNPLACED
SN001429,IMEI00000000001429,Fossil Gen 6 Smartwatch,LIC003,Electronics,ORDER_UNPLACED
SN001430,IMEI00000000001430,Fossil Gen 6 Smartwatch,LIC003,Electronics,ORDER_UNPLACED
SN001431,,Le Creuset Dutch Oven,LIC004,Home & Garden,ORDER_UNPLACED
SN001432,,Le Creuset Dutch Oven,LIC004,Home & Garden,ORDER_UNPLACED
SN001433,,Le Creuset Dutch Oven,LIC004,Home & Garden,ORDER_UNPLACED
SN001434,,Le Creuset Dutch Oven,LIC004,Home & Garden,ORDER_UNPLACED
SN001435,,Le Creuset Dutch Oven,LIC004,Home & Garden,ORDER_UNPLACED
SN001436,,Le Creuset Dutch Oven,LIC004,Home & Garden,ORDER_UNPLACED
SN001437,,Le Creuset Dutch Oven,LIC004,Home & Garden,ORDER_UNPLACED
SN001438,,Le Creuset Dutch Oven,LIC004,Home & Garden,ORDER_UNPLACED
SN001439,,Le Creuset Dutch Oven,LIC004,Home & Garden,ORDER_UNPLACED
SN001440,,Le Creuset Dutch Oven,LIC004,Home & Garden,ORDER_UNPLACED
SN001441,,Osprey Hiking Backpack,LIC005,Sports & Outdoors,ORDER_UNPLACED
SN001442,,Osprey Hiking Backpack,LIC005,Sports & Outdoors,ORDER_UNPLACED
SN001443,,Osprey Hiking Backpack,LIC005,Sports & Outdoors,ORDER_UNPLACED
SN001444,,Osprey Hiking Backpack,LIC005,Sports & Outdoors,ORDER_UNPLACED
SN001445,,Osprey Hiking Backpack,LIC005,Sports & Outdoors,ORDER_UNPLACED
SN001446,,Osprey Hiking Backpack,LIC005,Sports & Outdoors,ORDER_UNPLACED
SN001447,,Osprey Hiking Backpack,LIC005,Sports & Outdoors,ORDER_UNPLACED
SN001448,,Osprey Hiking Backpack,LIC005,Sports & Outdoors,ORDER_UNPLACED
SN001449,,Osprey Hiking Backpack,LIC005,Sports & Outdoors,ORDER_UNPLACED
SN001450,,Osprey Hiking Backpack,LIC005,Sports & Outdoors,ORDER_UNPLACED
SN001451,,Patagonia Nano Puff,LIC006,Clothing,ORDER_UNPLACED
SN001452,,Patagonia Nano Puff,LIC006,Clothing,ORDER_UNPLACED
SN001453,,Patagonia Nano Puff,LIC006,Clothing,ORDER_UNPLACED
SN001454,,Patagonia Nano Puff,LIC006,Clothing,ORDER_UNPLACED
SN001455,,Patagonia Nano Puff,LIC006,Clothing,ORDER_UNPLACED
SN001456,,Patagonia Nano Puff,LIC006,Clothing,ORDER_UNPLACED
SN001457,,Patagonia Nano Puff,LIC006,Clothing,ORDER_UNPLACED
SN001458,,Patagonia Nano Puff,LIC006,Clothing,ORDER_UNPLACED
SN001459,,Patagonia Nano Puff,LIC006,Clothing,ORDER_UNPLACED
SN001460,,Patagonia Nano Puff,LIC006,Clothing,ORDER_UNPLACED
SN001461,,REI Sleeping Bag,LIC007,Sports & Outdoors,ORDER_UNPLACED
SN001462,,REI Sleeping Bag,LIC007,Sports & Outdoors,ORDER_UNPLACED
SN001463,,REI Sleeping Bag,LIC007,Sports & Outdoors,ORDER_UNPLACED
SN001464,,REI Sleeping Bag,LIC007,Sports & Outdoors,ORDER_UNPLACED
SN001465,,REI Sleeping Bag,LIC007,Sports & Outdoors,ORDER_UNPLACED
SN001466,,REI Sleeping Bag,LIC007,Sports & Outdoors,ORDER_UNPLACED
SN001467,,REI Sleeping Bag,LIC007,Sports & Outdoors,ORDER_UNPLACED
SN001468,,REI Sleeping Bag,LIC007,Sports & Outdoors,ORDER_UNPLACED
SN001469,,REI Sleeping Bag,LIC007,Sports & Outdoors,ORDER_UNPLACED
SN001470,,REI Sleeping Bag,LIC007,Sports & Outdoors,ORDER_UNPLACED
SN001471,,Black Diamond Headlamp,LIC008,Sports & Outdoors,ORDER_UNPLACED
SN001472,,Black Diamond Headlamp,LIC008,Sports & Outdoors,ORDER_UNPLACED
SN001473,,Black Diamond Headlamp,LIC008,Sports & Outdoors,ORDER_UNPLACED
SN001474,,Black Diamond Headlamp,LIC008,Sports & Outdoors,ORDER_UNPLACED
SN001475,,Black Diamond Headlamp,LIC008,Sports & Outdoors,ORDER_UNPLACED
SN001476,,Black Diamond Headlamp,LIC008,Sports & Outdoors,ORDER_UNPLACED
SN001477,,Black Diamond Headlamp,LIC008,Sports & Outdoors,ORDER_UNPLACED
SN001478,,Black Diamond Headlamp,LIC008,Sports & Outdoors,ORDER_UNPLACED
SN001479,,Black Diamond Headlamp,LIC008,Sports & Outdoors,ORDER_UNPLACED
SN001480,,Black Diamond Headlamp,LIC008,Sports & Outdoors,ORDER_UNPLACED
SN001481,,CamelBak Eddy+,LIC009,Sports & Outdoors,ORDER_UNPLACED
SN001482,,CamelBak Eddy+,LIC009,Sports & Outdoors,ORDER_UNPLACED
SN001483,,CamelBak Eddy+,LIC009,Sports & Outdoors,ORDER_UNPLACED
SN001484,,CamelBak Eddy+,LIC009,Sports & Outdoors,ORDER_UNPLACED
SN001485,,CamelBak Eddy+,LIC009,Sports & Outdoors,ORDER_UNPLACED
SN001486,,CamelBak Eddy+,LIC009,Sports & Outdoors,ORDER_UNPLACED
SN001487,,CamelBak Eddy+,LIC009,Sports & Outdoors,ORDER_UNPLACED
SN001488,,CamelBak Eddy+,LIC009,Sports & Outdoors,ORDER_UNPLACED
SN001489,,CamelBak Eddy+,LIC009,Sports & Outdoors,ORDER_UNPLACED
SN001490,,CamelBak Eddy+,LIC009,Sports & Outdoors,ORDER_UNPLACED
SN001491,,Arc'teryx Beanie,LIC010,Clothing,ORDER_UNPLACED
SN001492,,Arc'teryx Beanie,LIC010,Clothing,ORDER_UNPLACED
SN001493,,Arc'teryx Beanie,LIC010,Clothing,ORDER_UNPLACED
SN001494,,Arc'teryx Beanie,LIC010,Clothing,ORDER_UNPLACED
SN001495,,Arc'teryx Beanie,LIC010,Clothing,ORDER_UNPLACED
SN001496,,Arc'teryx Beanie,LIC010,Clothing,ORDER_UNPLACED
SN001497,,Arc'teryx Beanie,LIC010,Clothing,ORDER_UNPLACED
SN001498,,Arc'teryx Beanie,LIC010,Clothing,ORDER_UNPLACED
SN001499,,Arc'teryx Beanie,LIC010,Clothing,ORDER_UNPLACED
SN001500,,Arc'teryx Beanie,LIC010,Clothing,ORDER_UNPLACED
SN001501,,North Face Rain Jacket,LIC011,Clothing,ORDER_UNPLACED
SN001502,,North Face Rain Jacket,LIC011,Clothing,ORDER_UNPLACED
SN001503,,North Face Rain Jacket,LIC011,Clothing,ORDER_UNPLACED
SN001504,,North Face Rain Jacket,LIC011,Clothing,ORDER_UNPLACED
SN001505,,North Face Rain Jacket,LIC011,Clothing,ORDER_UNPLACED
SN001506,,North Face Rain Jacket,LIC011,Clothing,ORDER_UNPLACED
SN001507,,North Face Rain Jacket,LIC011,Clothing,ORDER_UNPLACED
SN001508,,North Face Rain Jacket,LIC011,Clothing,ORDER_UNPLACED
SN001509,,North Face Rain Jacket,LIC011,Clothing,ORDER_UNPLACED
SN001510,,North Face Rain Jacket,LIC011,Clothing,ORDER_UNPLACED
SN001511,,Brooks Ghost 15,LIC012,Clothing,ORDER_UNPLACED
SN001512,,Brooks Ghost 15,LIC012,Clothing,ORDER_UNPLACED
SN001513,,Brooks Ghost 15,LIC012,Clothing,ORDER_UNPLACED
SN001514,,Brooks Ghost 15,LIC012,Clothing,ORDER_UNPLACED
SN001515,,Brooks Ghost 15,LIC012,Clothing,ORDER_UNPLACED
SN001516,,Brooks Ghost 15,LIC012,Clothing,ORDER_UNPLACED
SN001517,,Brooks Ghost 15,LIC012,Clothing,ORDER_UNPLACED
SN001518,,Brooks Ghost 15,LIC012,Clothing,ORDER_UNPLACED
SN001519,,Brooks Ghost 15,LIC012,Clothing,ORDER_UNPLACED
SN001520,,Brooks Ghost 15,LIC012,Clothing,ORDER_UNPLACED
SN001521,,Under Armour Cap,LIC013,Clothing,ORDER_UNPLACED
SN001522,,Under Armour Cap,LIC013,Clothing,ORDER_UNPLACED
SN001523,,Under Armour Cap,LIC013,Clothing,ORDER_UNPLACED
SN001524,,Under Armour Cap,LIC013,Clothing,ORDER_UNPLACED
SN001525,,Under Armour Cap,LIC013,Clothing,ORDER_UNPLACED
SN001526,,Under Armour Cap,LIC013,Clothing,ORDER_UNPLACED
SN001527,,Under Armour Cap,LIC013,Clothing,ORDER_UNPLACED
SN001528,,Under Armour Cap,LIC013,Clothing,ORDER_UNPLACED
SN001529,,Under Armour Cap,LIC013,Clothing,ORDER_UNPLACED
SN001530,,Under Armour Cap,LIC013,Clothing,ORDER_UNPLACED
SN001531,,Champion Joggers,LIC014,Clothing,ORDER_UNPLACED
SN001532,,Champion Joggers,LIC014,Clothing,ORDER_UNPLACED
SN001533,,Champion Joggers,LIC014,Clothing,ORDER_UNPLACED
SN001534,,Champion Joggers,LIC014,Clothing,ORDER_UNPLACED
SN001535,,Champion Joggers,LIC014,Clothing,ORDER_UNPLACED
SN001536,,Champion Joggers,LIC014,Clothing,ORDER_UNPLACED
SN001537,,Champion Joggers,LIC014,Clothing,ORDER_UNPLACED
SN001538,,Champion Joggers,LIC014,Clothing,ORDER_UNPLACED
SN001539,,Champion Joggers,LIC014,Clothing,ORDER_UNPLACED
SN001540,,Champion Joggers,LIC014,Clothing,ORDER_UNPLACED
SN001541,,Timex Expedition Watch,LIC015,Accessories,ORDER_UNPLACED
SN001542,,Timex Expedition Watch,LIC015,Accessories,ORDER_UNPLACED
SN001543,,Timex Expedition Watch,LIC015,Accessories,ORDER_UNPLACED
SN001544,,Timex Expedition Watch,LIC015,Accessories,ORDER_UNPLACED
SN001545,,Timex Expedition Watch,LIC015,Accessories,ORDER_UNPLACED
SN001546,,Timex Expedition Watch,LIC015,Accessories,ORDER_UNPLACED
SN001547,,Timex Expedition Watch,LIC015,Accessories,ORDER_UNPLACED
SN001548,,Timex Expedition Watch,LIC015,Accessories,ORDER_UNPLACED
SN001549,,Timex Expedition Watch,LIC015,Accessories,ORDER_UNPLACED
SN001550,,Timex Expedition Watch,LIC015,Accessories,ORDER_UNPLACED
SN001551,,Ray-Ban Clubmaster,LIC016,Accessories,ORDER_UNPLACED
SN001552,,Ray-Ban Clubmaster,LIC016,Accessories,ORDER_UNPLACED
SN001553,,Ray-Ban Clubmaster,LIC016,Accessories,ORDER_UNPLACED
SN001554,,Ray-Ban Clubmaster,LIC016,Accessories,ORDER_UNPLACED
SN001555,,Ray-Ban Clubmaster,LIC016,Accessories,ORDER_UNPLACED
SN001556,,Ray-Ban Clubmaster,LIC016,Accessories,ORDER_UNPLACED
SN001557,,Ray-Ban Clubmaster,LIC016,Accessories,ORDER_UNPLACED
SN001558,,Ray-Ban Clubmaster,LIC016,Accessories,ORDER_UNPLACED
SN001559,,Ray-Ban Clubmaster,LIC016,Accessories,ORDER_UNPLACED
SN001560,,Ray-Ban Clubmaster,LIC016,Accessories,ORDER_UNPLACED
SN001561,,Fjallraven Kanken,LIC017,Accessories,ORDER_UNPLACED
SN001562,,Fjallraven Kanken,LIC017,Accessories,ORDER_UNPLACED
SN001563,,Fjallraven Kanken,LIC017,Accessories,ORDER_UNPLACED
SN001564,,Fjallraven Kanken,LIC017,Accessories,ORDER_UNPLACED
SN001565,,Fjallraven Kanken,LIC017,Accessories,ORDER_UNPLACED
SN001566,,Fjallraven Kanken,LIC017,Accessories,ORDER_UNPLACED
SN001567,,Fjallraven Kanken,LIC017,Accessories,ORDER_UNPLACED
SN001568,,Fjallraven Kanken,LIC017,Accessories,ORDER_UNPLACED
SN001569,,Fjallraven Kanken,LIC017,Accessories,ORDER_UNPLACED
SN001570,,Fjallraven Kanken,LIC017,Accessories,ORDER_UNPLACED
SN001571,,Herschel Wallet,LIC018,Accessories,ORDER_UNPLACED
SN001572,,Herschel Wallet,LIC018,Accessories,ORDER_UNPLACED
SN001573,,Herschel Wallet,LIC018,Accessories,ORDER_UNPLACED
SN001574,,Herschel Wallet,LIC018,Accessories,ORDER_UNPLACED
SN001575,,Herschel Wallet,LIC018,Accessories,ORDER_UNPLACED
SN001576,,Herschel Wallet,LIC018,Accessories,ORDER_UNPLACED
SN001577,,Herschel Wallet,LIC018,Accessories,ORDER_UNPLACED
SN001578,,Herschel Wallet,LIC018,Accessories,ORDER_UNPLACED
SN001579,,Herschel Wallet,LIC018,Accessories,ORDER_UNPLACED
SN001580,,Herschel Wallet,LIC018,Accessories,ORDER_UNPLACED
SN001581,,Samsonite Luggage Set,LIC019,Home & Garden,ORDER_UNPLACED
SN001582,,Samsonite Luggage Set,LIC019,Home & Garden,ORDER_UNPLACED
SN001583,,Samsonite Luggage Set,LIC019,Home & Garden,ORDER_UNPLACED
SN001584,,Samsonite Luggage Set,LIC019,Home & Garden,ORDER_UNPLACED
SN001585,,Samsonite Luggage Set,LIC019,Home & Garden,ORDER_UNPLACED
SN001586,,Samsonite Luggage Set,LIC019,Home & Garden,ORDER_UNPLACED
SN001587,,Samsonite Luggage Set,LIC019,Home & Garden,ORDER_UNPLACED
SN001588,,Samsonite Luggage Set,LIC019,Home & Garden,ORDER_UNPLACED
SN001589,,Samsonite Luggage Set,LIC019,Home & Garden,ORDER_UNPLACED
SN001590,,Samsonite Luggage Set,LIC019,Home & Garden,ORDER_UNPLACED
SN001591,IMEI00000000001591,Apple MagSafe Charger,LIC020,Electronics,ORDER_UNPLACED
SN001592,IMEI00000000001592,Apple MagSafe Charger,LIC020,Electronics,ORDER_UNPLACED
SN001593,IMEI00000000001593,Apple MagSafe Charger,LIC020,Electronics,ORDER_UNPLACED
SN001594,IMEI00000000001594,Apple MagSafe Charger,LIC020,Electronics,ORDER_UNPLACED
SN001595,IMEI00000000001595,Apple MagSafe Charger,LIC020,Electronics,ORDER_UNPLACED
SN001596,IMEI00000000001596,Apple MagSafe Charger,LIC020,Electronics,ORDER_UNPLACED
SN001597,IMEI00000000001597,Apple MagSafe Charger,LIC020,Electronics,ORDER_UNPLACED
SN001598,IMEI00000000001598,Apple MagSafe Charger,LIC020,Electronics,ORDER_UNPLACED
SN001599,IMEI00000000001599,Apple MagSafe Charger,LIC020,Electronics,ORDER_UNPLACED
SN001600,IMEI00000000001600,Apple MagSafe Charger,LIC020,Electronics,ORDER_UNPLACED
SN001601,IMEI00000000001601,Belkin Surge Protector,LIC001,Electronics,ORDER_UNPLACED
SN001602,IMEI00000000001602,Belkin Surge Protector,LIC001,Electronics,ORDER_UNPLACED
SN001603,IMEI00000000001603,Belkin Surge Protector,LIC001,Electronics,ORDER_UNPLACED
SN001604,IMEI00000000001604,Belkin Surge Protector,LIC001,Electronics,ORDER_UNPLACED
SN001605,IMEI00000000001605,Belkin Surge Protector,LIC001,Electronics,ORDER_UNPLACED
SN001606,IMEI00000000001606,Belkin Surge Protector,LIC001,Electronics,ORDER_UNPLACED
SN001607,IMEI00000000001607,Belkin Surge Protector,LIC001,Electronics,ORDER_UNPLACED
SN001608,IMEI00000000001608,Belkin Surge Protector,LIC001,Electronics,ORDER_UNPLACED
SN001609,IMEI00000000001609,Belkin Surge Protector,LIC001,Electronics,ORDER_UNPLACED
SN001610,IMEI00000000001610,Belkin Surge Protector,LIC001,Electronics,ORDER_UNPLACED
SN001611,IMEI00000000001611,WD External Drive,LIC002,Electronics,ORDER_UNPLACED
SN001612,IMEI00000000001612,WD External Drive,LIC002,Electronics,ORDER_UNPLACED
SN001613,IMEI00000000001613,WD External Drive,LIC002,Electronics,ORDER_UNPLACED
SN001614,IMEI00000000001614,WD External Drive,LIC002,Electronics,ORDER_UNPLACED
SN001615,IMEI00000000001615,WD External Drive,LIC002,Electronics,ORDER_UNPLACED
SN001616,IMEI00000000001616,WD External Drive,LIC002,Electronics,ORDER_UNPLACED
SN001617,IMEI00000000001617,WD External Drive,LIC002,Electronics,ORDER_UNPLACED
SN001618,IMEI00000000001618,WD External Drive,LIC002,Electronics,ORDER_UNPLACED
SN001619,IMEI00000000001619,WD External Drive,LIC002,Electronics,ORDER_UNPLACED
SN001620,IMEI00000000001620,WD External Drive,LIC002,Electronics,ORDER_UNPLACED
SN001621,IMEI00000000001621,Logitech C920 Webcam,LIC003,Electronics,ORDER_UNPLACED
SN001622,IMEI00000000001622,Logitech C920 Webcam,LIC003,Electronics,ORDER_UNPLACED
SN001623,IMEI00000000001623,Logitech C920 Webcam,LIC003,Electronics,ORDER_UNPLACED
SN001624,IMEI00000000001624,Logitech C920 Webcam,LIC003,Electronics,ORDER_UNPLACED
SN001625,IMEI00000000001625,Logitech C920 Webcam,LIC003,Electronics,ORDER_UNPLACED
SN001626,IMEI00000000001626,Logitech C920 Webcam,LIC003,Electronics,ORDER_UNPLACED
SN001627,IMEI00000000001627,Logitech C920 Webcam,LIC003,Electronics,ORDER_UNPLACED
SN001628,IMEI00000000001628,Logitech C920 Webcam,LIC003,Electronics,ORDER_UNPLACED
SN001629,IMEI00000000001629,Logitech C920 Webcam,LIC003,Electronics,ORDER_UNPLACED
SN001630,IMEI00000000001630,Logitech C920 Webcam,LIC003,Electronics,ORDER_UNPLACED
SN001631,,Xbox Series S,LIC004,Toys & Games,ORDER_UNPLACED
SN001632,,Xbox Series S,LIC004,Toys & Games,ORDER_UNPLACED
SN001633,,Xbox Series S,LIC004,Toys & Games,ORDER_UNPLACED
SN001634,,Xbox Series S,LIC004,Toys & Games,ORDER_UNPLACED
SN001635,,Xbox Series S,LIC004,Toys & Games,ORDER_UNPLACED
SN001636,,Xbox Series S,LIC004,Toys & Games,ORDER_UNPLACED
SN001637,,Xbox Series S,LIC004,Toys & Games,ORDER_UNPLACED
SN001638,,Xbox Series S,LIC004,Toys & Games,ORDER_UNPLACED
SN001639,,Xbox Series S,LIC004,Toys & Games,ORDER_UNPLACED
SN001640,,Xbox Series S,LIC004,Toys & Games,ORDER_UNPLACED
SN001641,,PlayStation 5 Digital,LIC005,Toys & Games,ORDER_UNPLACED
